Date,XOM US Equity,RDSA LN Equity,CVX US Equity,857 HK Equity,FP FP Equity,BP/ LN Equity,386 HK Equity,BLT LN Equity,BHP AU Equity,RIL IN Equity,PETR4 BZ Equity,STL NO Equity,COP US Equity,883 HK Equity,ENI IM Equity,EOG US Equity,ROSN RM Equity,SU CN Equity,OXY US Equity,EPD US Equity,LKOH RM Equity,GAZP RM Equity,PSX US Equity,PTT TB Equity,ENB CN Equity,VLO US Equity,ECOPETL CB Equity,267 HK Equity,CNQ CN Equity,LYB US Equity,6505 TT Equity,MPC US Equity,NVTK RM Equity,ONGC IN Equity,APC US Equity,PXD US Equity,MAERSKB DC Equity,TSCO LN Equity,FEMSAUBD MM Equity,REP SM Equity,GMKN RM Equity,IMO CN Equity,CLR US Equity,TATN RM Equity,IOCL IN Equity,SIBN RM Equity,SOL SJ Equity,CXO US Equity,WPL AU Equity,NESTE FH Equity,COPEC CI Equity,OMV AV Equity,034730 KS Equity,SSE LN Equity,DVN US Equity,ANDV US Equity,HES US Equity,096770 KS Equity,SNGS RM Equity,ETE US Equity,PTTEP TB Equity,VEDL IN Equity,NBL US Equity,GALP PL Equity,MRO US Equity,APA US Equity,MMP US Equity,TECK/B CN Equity,HSE CN Equity,EQT US Equity,BPCL IN Equity,FANG US Equity,CVE CN Equity,ECA CN Equity,AKERBP NO Equity,010950 KS Equity,IEP US Equity,PKN PW Equity,GAIL IN Equity,STLD US Equity,HFC US Equity,COG US Equity,ANDX US Equity,ALFA SS Equity,TRGP US Equity,2688 HK Equity,PGN PW Equity,UGPA3 BZ Equity,XEC US Equity,LUPE SS Equity,PE US Equity,OSH AU Equity,KCHOL TI Equity,DCC LN Equity,ADNOCDIS UH Equity,JEC US Equity,1193 HK Equity,MRW LN Equity,RSPP US Equity,BRDT3 BZ Equity,RUI FP Equity,HPCL IN Equity,135 HK Equity,IPL CN Equity,PETD MK Equity,WPX US Equity,TUPRS TI Equity,PETROR AB Equity,SMC PM Equity,ALFAA MM Equity,EGN US Equity,OGDC PA Equity,CTX AU Equity,TOP TB Equity,AR US Equity,BANE RM Equity,NFX US Equity,VVC US Equity,AZRG IT Equity,INARA CZ Equity,MUR US Equity,VII CN Equity,TOU CN Equity,1402 TT Equity,SNP RO Equity,CDEV US Equity,CPG CN Equity,CSAN3 BZ Equity,PTEN US Equity,BBU-U CN Equity,IRPC TB Equity,NFG US Equity,TLW LN Equity,EA TB Equity,VET CN Equity,PBF US Equity,ARX CN Equity,OINL IN Equity,DK US Equity,QFLS QD Equity,SNG RO Equity,WLL US Equity,PPL PA Equity,CASY US Equity,MTDR US Equity,PDCE US Equity,SR US Equity,RRC US Equity,PGAS IJ Equity,OAS US Equity,CNX US Equity,DEDRL IT Equity,MIC US Equity,VNOM US Equity,UNIPE CP Equity,BANPU TB Equity,ELPE GA Equity,PKI CN Equity,TEP US Equity,WCP CN Equity,CVI US Equity,LTS PW Equity,JAG US Equity,QEP US Equity,MRPL IN Equity,ERF CN Equity,003410 KS Equity,CPE US Equity,VED LN Equity,KOS US Equity,CHK US Equity,SRCI US Equity,PXT CN Equity,SJI US Equity,SM US Equity,WRD US Equity,MOH GA Equity,LPI US Equity,CVRR US Equity,XOG US Equity,SWN US Equity,CZZ US Equity,RNFT RM Equity,3633 HK Equity,ALBH BI Equity,JSMR IJ Equity,SRS IM Equity,ECL CI Equity,TITK GA Equity,SUN US Equity,467 HK Equity,TELL US Equity,SPRC TB Equity,MUSA US Equity,DLEN IT Equity,ZEL NZ Equity,DNO NO Equity,ESSO TB Equity,933 HK Equity,1434 TT Equity
2001-01-31,27.0347,,22.8061,0.08261,16.36965,3.97154,0.05599,2.06252,2.66257,0.87037,1.76868,,13.5669,,4.97991,9.9311,,4.54385,6.7695,2.8511,4.99345,,,,3.38854,5.7865,,1.93264,2.86782,,,,,0.17298,25.0528,16.833,634.90279,2.27184,0.84551,7.753,,6.30205,,,0.14947,0.11181,3.75664,,3.87168,,2.1484,3.17207,,3.41641,23.2826,4.7237,18.6011,,0.18967,,0.27191,0.03315,9.1177,,5.3631,21.0476,,3.25588,2.59182,11.2794,0.32189,,,4.39608,,3.03163,5.5251,4.06513,0.23656,2.0329,0.6405,2.1805,,,,,,1.55552,,,,0.64198,1.55666,6.6634,,11.7805,0.19164,1.63054,,,2.61361,0.42522,0.03684,1.12963,0.17426,,2.66388,,0.53822,0.08561,12.026,,0.75546,,,,16.745,10.699,,,8.2931,,,0.25045,,,,,15.4347,,0.03329,15.0338,0.78418,,1.72312,,1.84459,,,,,,,10.161,,6.625,10.1928,3.7721,,,8.7798,0.1754,,,1.58996,0.01352,4.87679,0.22583,,,,,,,0.15899,3.20603,7.84773,13.79,,,6.9506,,,4.03,12.5969,,,,,,1.1275,,,,,,,0.04076,13.73351,,0.0883,8,,,32.6011,,0.11778,,0.00294,0.18271
2001-02-28,26.1753,,23.6365,0.08938,15.72374,3.85165,0.06248,2.31011,2.84983,0.9352,1.71259,,12.3359,0.09729,4.96887,9.8993,,5.04085,7.151,2.9876,4.72582,,,,3.70994,6.1514,,1.7799,2.77574,,,,,0.1765,27.5185,16.208,637.82048,2.44909,0.83761,7.68965,,6.64489,,,0.15761,0.1122,4.08231,,3.53868,,1.96247,3.41314,,3.5714,24.2173,5.2652,19.2979,,0.16156,,0.25602,0.02751,9.5543,,5.4581,21.4496,2.6431,3.49071,2.49654,11.0879,0.36363,,,5.0043,,3.49332,5.4423,3.35967,0.25611,2.3117,0.7419,2.1119,,,,,,1.42789,,,,0.59504,0.9714,6.82314,,13.8801,0.19162,1.72874,,,2.72982,0.41016,0.04573,1.06965,0.16623,,1.83998,,0.54784,0.07874,11.5615,,0.73686,,,,17.51,10.7015,,,9.0662,,,0.24586,,,,,14.6799,,0.02991,14.8305,0.77069,,2.02216,,1.78288,,,,,,,10.426,,6.0625,11.44,3.8231,,,9.9168,0.19363,,,1.53021,0.01614,4.42993,0.20136,,,,,,,0.14948,3.15044,7.37904,10.7,,,7.3538,,,4.3715,10.5814,,,,,,1.3,,,,,,,0.03884,13.18455,,0.09294,7.5,,,31.07298,,0.0966,,0.0028,0.1774
2001-03-30,26.1592,,24.227,0.08631,14.9943,3.84122,0.06148,2.26822,2.46569,,1.45813,,12.7385,0.0959,4.97326,9.3612,,5.0489,7.452,3.0528,,,,,3.77045,5.9584,,1.43351,2.8501,,,,,,27.6614,15.102,515.7646,2.29934,0.94516,7.95523,,6.60514,,,,,4.30269,,3.33858,,2.07637,3.2888,,3.56583,24.7465,5.1861,21.0219,,,,0.23585,,8.9899,,5.3257,21.0513,2.8877,3.31932,2.34672,13.3286,,,,4.81911,,,5.166,3.40721,,2.0678,0.8373,2.1041,,,,,,1.27691,,,,0.48371,0.83991,5.8256,,14.3093,0.13561,1.75272,,,2.60318,,0.04658,1.08378,0.16681,,1.62157,,0.49664,0.09046,14.5914,,0.60537,,,,17.45,10.0709,,,9.586,,,,,,,,13.1703,,0.01536,15.479,0.98054,,2.48494,,1.774,,,,,,,10.108,,6.25,11.3324,3.5045,,,11.4044,,,,1.34131,0.01406,4.10707,0.1957,,,,,,,,3.371,,12.35,,,7.1361,,,4.079,11.026,,,,,,1.2375,,,,,,,0.03097,12.31911,,0.09682,6.75,,,,,0.08982,,0.00256,
2001-04-30,28.6136,,26.6442,0.10295,16.52635,4.16826,0.06948,2.46761,2.82753,0.77952,1.6426,,13.7914,0.10493,5.23605,10.5426,,5.50207,9.0688,3.4645,5.0968,,,,3.46274,8.0833,,1.42712,3.06643,,,,,0.16763,28.4721,18.382,518.71291,2.3385,1.01973,8.3426,,7.40416,,,0.15159,0.1212,4.69804,,3.42028,,2.3934,3.53526,,3.46747,25.0909,6.2066,23.546,,0.16821,,0.2447,0.0205,9.3647,,6.3158,23.3716,3.2233,3.63689,2.8899,15.4535,0.40337,,,5.34338,,4.27622,5.0831,3.57319,0.22802,2.6653,1.2477,2.2538,,,,,,1.18974,,,,0.53428,1.28029,5.6422,,16.2633,0.2329,1.79618,,,2.66248,0.38534,0.06691,1.19485,0.17309,,2.12586,,0.44273,0.08326,15.3561,,0.64185,,,,18,10.6544,,,11.8061,,,0.19044,,,,,14.3551,,0.0131,16.2359,1.01449,,2.66601,,2.13119,,,,,,,10.229,,6.25,11.6728,3.7912,,,12.644,0.17903,,,1.35572,0.01486,4.49962,0.19976,,,,,,,0.13695,4.45315,3.9577,12.44,,,6.6926,,,4.2795,11.7848,,,,,,1.6438,,,,,,,0.02955,13.96567,,0.09681,7.76,,,32.1906,,0.11029,,0.00298,0.14474
2001-05-31,28.8033,,26.6853,0.11313,16.49655,4.12803,0.07859,2.59288,2.92905,0.88993,1.7069,,14.9808,0.10771,4.90666,10.2017,,5.2858,9.0236,3.3831,6.56333,,,,3.6671,7.4123,,1.58784,3.31229,,,,,0.17717,27.5865,20.296,467.60821,2.31138,1.15644,8.0241,,7.2296,,,0.1549,0.13489,5.16636,,3.7444,,2.50083,5.01362,,3.65895,24.7507,6.4774,23.0455,,0.2132,,0.27417,0.02021,8.9515,,6.4394,21.7602,3.0491,3.88233,2.97789,14.3923,0.39935,,,5.49877,,5.02734,5.7738,3.79726,0.26197,2.5687,1.5377,2.4034,,,,0.1673,,1.07952,,,,0.51378,1.1353,5.7121,,18.4048,0.27121,1.72901,,,2.68702,0.37441,0.07821,1.1879,0.19028,,1.70082,,0.48092,0.10155,13.7045,,0.64542,,,,17.59,10.5169,,,12.1617,,,0.18491,,,,,12.2645,,0.02285,16.5133,0.98545,,2.61592,,2.11599,,,,,,,9.127,,7.99,11.6242,3.8231,,,10.1237,0.17002,,,1.26964,0.01846,3.84377,0.18679,,,,,,,0.12842,4.55598,5.02612,12.2,,,6.6523,,,4.2034,10.527,,,,,,1.9188,,,,,,,0.0316,12.68612,,0.12701,10.4,,,34.76271,,0.09467,,0.0036,0.13583
2001-06-29,28.3554,,25.1433,0.10472,15.9028,3.8611,0.08228,2.54844,2.85175,,1.57341,3.42422,13.1898,0.10284,4.80228,8.0791,,5.01138,8.0719,3.5333,,,,,3.85067,6.1834,,1.57798,2.91908,,,,,,23.773,16.4,411.88097,2.36992,1.14697,7.44378,,6.97879,,,,,4.79349,,4.20915,,2.3026,4.25032,,3.82459,22.3422,5.2486,21.8202,,,,0.29623,,7.6231,,5.8741,18.5446,2.8468,3.10898,3.00512,12.9221,,,,5.37037,,,5.4146,3.38185,,2.3234,1.3231,1.904,,,,0.18479,,1.13458,,,,0.47133,1.02682,6.00138,,16.0931,0.22109,1.88729,,,2.66505,,0.06754,1.25135,0.21665,,1.78035,,0.46326,0.08651,11.462,,0.5204,,,,16.03,9.8552,,,10.6496,,,,,,,,7.442,,0.02291,15.1639,1.01798,,2.52885,,2.00008,,,,,,,11.027,,6.31,12.527,3.8231,,,8.4253,,,,1.28598,0.02107,2.88094,0.19868,,,,,,,,4.29501,,11.85,,,5.4831,,,4.3591,11.102,,,,,,1.5313,,,0.04976,,,,0.03183,12.30792,,0.16855,8.56,,,,,0.07965,,0.00352,
2001-07-31,27.1121,,25.3906,0.10408,16.11885,3.89026,0.07121,2.38149,2.65349,0.72198,1.5292,3.26539,13.2106,0.11188,4.7923,8.0433,,5.38328,8.3906,3.8767,5.34159,,,,3.77059,5.9346,,1.38853,2.92217,,,,,0.20075,25.0475,16.342,486.79854,2.34062,1.06152,7.5678,,7.65698,,,0.12942,0.14955,4.22096,,3.66625,,2.26717,4.70317,,3.88025,23.0699,4.6237,20.8696,,0.17453,,0.26536,0.01804,7.8215,,5.9059,18.9831,3.1072,2.77986,2.8126,13.9074,0.38818,,,4.91601,,4.38002,5.3815,3.01689,0.25816,2.3605,1.1773,1.9586,,,,0.19901,,1.04436,,,,0.47367,0.89465,6.26201,,14.4475,0.20046,1.80856,,,2.68493,0.32717,0.06399,1.19528,0.251,,1.54918,,0.46598,0.08459,10.5899,,0.42957,,,,16.695,9.7123,,,11.0765,,,0.1234,,,,,7.3795,,0.02133,14.0001,1.03813,,2.18035,,2.09707,,,,,,,11.467,,6.15,10.8501,3.8231,,,8.0823,0.15346,,,1.10693,0.01893,3.19107,0.23197,,,,,,,0.10582,4.37359,4.45392,10.15,,,5.209,,,4.38,10.1943,,3.35637,,,,1.6125,,,0.03401,,,,0.0311,12.88093,,0.09076,8.16,,,40.3241,,0.08556,,0.00369,0.10474
2001-08-31,26.213,,25.3917,0.10279,16.80079,4.00309,0.06013,2.41581,2.6579,0.70053,1.48169,3.2431,13.3055,0.10702,5.24102,7.1946,,5.44946,8.3542,4.1987,5.55272,,,,3.75984,6.9931,,1.13045,2.69307,,,,,0.19178,22.8205,16.833,469.10775,2.47934,1.05186,7.73714,,7.3547,,,0.13471,0.19713,4.86085,,3.72289,,2.37945,4.93371,,3.90445,19.6909,5.4485,20.9857,,0.19669,,0.28498,0.01912,7.2862,,6.3205,17.1487,3.7523,2.86505,2.90696,12.4741,0.36803,,,4.63755,,5.5101,5.3041,3.21162,0.24429,2.4813,1.5229,1.7477,,,,0.2012,,1.22166,,,,0.36362,0.79562,5.87992,,14.4623,0.20341,1.81846,,,2.82898,0.31686,0.05421,1.25877,0.24353,,1.63031,,0.46745,0.08435,10.6176,,0.46773,,,,16.48,9.8857,,,10.9793,,,0.1406,,,,,5.8511,,0.02783,13.9447,1.02132,,2.18403,,2.09758,,,,,,,10.83,,6.11,11.7872,3.7594,,,8.7617,,,,1.16437,0.02226,3.59225,0.23836,,,,,,,0.10319,4.20892,4.55321,6.85,,,4.8058,,,4.569,9.125,,3.01881,,,,1.5625,,,0.03011,,,,0.03243,13.49996,,0.08125,8.4,,,,,0.08346,,0.0027,0.1139
2001-09-28,25.7233,,23.7129,0.10033,15.23957,3.8924,0.05749,2.09646,2.27737,,1.31766,3.07745,12.4817,0.10975,4.86261,6.5825,,5.49378,7.4546,4.1987,,,,,3.85094,5.9146,,0.97277,2.4268,,,,,,21.222,13.688,347.64185,2.48063,0.7623,6.59374,,7.40842,,,,,4.39087,,3.48265,,2.08751,4.1083,,3.97784,14.6563,4.957,17.2154,,,,0.2629,,6.6903,,5.3657,15.7126,3.6439,2.47754,3.19268,11.6984,,,,4.66015,,,4.9174,2.78287,,1.8382,1.3094,1.5593,,,,0.2023,,0.81211,,0.19771,,0.26968,0.50851,5.49968,,15.3949,0.13561,1.8667,,,2.68956,,0.05066,1.17759,0.22215,,1.30624,,0.44707,0.04473,9.4053,,0.29331,,,,14.6,10.7971,,,10.5227,,,,0.00841,,,,5.1473,,0.01625,13.5846,0.86162,,2.18849,,1.85736,,,,,,,10.1,,4.87,11.9991,3.0266,,,7.2217,,,,0.9704,0.01904,2.96164,0.26789,,,,,,,,3.58981,,6.8,,,4.5558,,,4.3382,7.5709,,2.4245,,,,1.4813,,,0.0233,,,,0.02696,11.82582,,0.08644,7.04,,,,,0.07535,,0.00301,
2001-10-31,25.7559,,24.7761,0.09898,15.97263,3.80837,0.06382,2.17174,2.42218,0.56635,1.3217,3.20875,12.5904,0.10764,4.96606,8.0573,,6.01233,7.7548,4.3036,5.60616,,,,3.98256,6.3359,,1.05876,2.64428,,,,,0.17756,25.1813,16.362,411.31426,2.32808,0.83816,6.65843,,7.59475,,,0.12446,0.25813,4.69166,,3.56795,,2.1494,3.84042,,4.01403,16.318,5.5068,15.9276,,0.18916,,0.23638,0.01555,7.9813,,5.5342,18.8939,4.0462,2.36171,3.20308,12.8288,0.36519,,,5.43574,,5.64408,5.0334,3.4823,0.2765,1.933,1.3333,1.8837,,,,0.2433,,0.87793,,0.29815,,0.41144,0.70961,6.03096,,16.1696,0.17098,1.85284,,,2.77974,0.30383,0.05421,1.2503,0.23528,,1.54225,,0.44757,0.05613,10.2414,,0.38019,,,,17.405,10.1895,,,11.561,,,0.09537,0.00829,,,,7.5045,,0.01617,13.8087,0.85365,,2.39057,,1.96805,,,,,,,10.593,,6.12,11.3991,2.8546,,,9.3009,0.1285,,,1.19633,0.01997,3.41938,0.29218,,,,,,,0.12227,3.92976,4.62518,6.78,,,5.846,,,4.6779,9.7285,,2.69797,,,,1.475,,,0.02998,,,,0.01687,12.37227,,0.09076,7.84,,,28.91339,,0.06749,,0.00262,0.09801
2001-11-30,24.5607,,23.9718,0.08957,14.49013,3.50332,0.05855,2.48172,2.85747,0.6429,1.35111,3.00942,12.8727,0.10343,4.60107,7.9685,,5.91418,7.6568,4.4092,5.63877,,,,4.05958,5.913,,1.135,2.47267,,,,,0.18411,22.9081,16.112,413.55874,2.25817,0.91161,6.44839,,7.46373,,,0.13221,0.23147,4.45688,,3.54209,,2.39689,4.22223,,3.66117,14.6521,5.2486,15.7514,,0.19895,,0.27364,0.01885,7.0671,,5.5449,16.9056,3.9803,2.59257,3.00708,12.7327,0.39492,,,5.06547,,6.0841,5.3041,3.47384,0.28192,1.9107,1.3593,1.7296,,,,0.27887,,1.01104,,0.30483,,0.44556,0.89811,6.72828,,17.0109,0.22112,1.78524,,,2.78577,0.32887,0.05155,1.21972,0.26376,,1.77922,,0.47302,0.06885,9.7611,,0.46658,,,,15.45,10.3419,,,10.5088,,,0.11482,0.00765,,,,8.4331,,0.01646,13.2012,0.84025,,2.34539,,2.0569,,,,,,,11.826,,5.9485,11.8491,2.6698,,,7.4941,,,,1.34053,0.02161,3.59398,0.31549,,,,,,,0.13979,3.95462,5.21462,5.9,,,5.1606,,,4.7699,9.1253,,2.72608,,,,1.3938,,,0.0252,,,,0.02185,13.19242,,0.10806,7.2,,,,,0.06418,,0.00329,0.10176
2001-12-31,25.8084,,25.2689,0.09295,16.08459,3.68198,0.05645,2.62275,2.92673,0.67316,1.51759,3.15929,13.9441,0.10345,4.88245,8.9093,,6.4998,8.2021,4.3219,6.12515,,,0.039,3.92666,6.4401,,1.14846,2.38483,,,,,0.16969,25.1274,18.526,413.66016,2.38589,0.91228,6.63458,,7.65228,,0.302,0.12624,0.25507,4.73156,,3.49615,,2.44387,4.2144,,3.70281,16.4912,5.461,17.0324,,0.23013,,0.25737,0.01694,7.6269,,6.0711,20.169,4.175,2.93203,2.93684,13.3437,0.39281,,,5.07504,,6.3032,4.9892,3.65726,0.28906,2.1579,1.4021,1.8831,,,,0.25431,,1.20979,,0.29166,,0.47975,1.0402,6.93646,,16.2831,0.22116,1.84699,,,2.70412,0.33581,0.05156,1.28191,0.25945,,1.97816,,0.49402,0.07017,10.3801,,0.45709,,,,17.755,11.6981,,,12.2814,,,0.12248,0.00732,,,,9.7075,,0.01878,14.7212,0.83562,,2.23734,,2.18532,,,,,,,12.677,,6.17,12.1185,2.8992,,,8.4615,0.19744,,,1.1016,0.02105,3.23726,0.30789,,,,,,,0.11816,4.01589,7.02399,6.85,,,5.3299,,,4.6651,10.0974,,2.70808,,,,1.3,,,0.01815,,,,0.0206,13.30964,,0.12191,6.88,,,38.51692,,0.06499,,0.00364,0.11427
2002-01-31,25.6442,,23.6306,0.09629,15.88425,3.66938,0.06171,2.76959,3.09612,0.65717,1.36884,2.97285,13.5299,0.11257,5.1058,7.7519,,6.03299,8.0228,4.6978,7.11532,,,0.03912,3.9423,7.7613,,1.0158,2.57912,,,,,0.18399,21.7152,16.756,450.47443,2.18438,1.09224,5.55622,,7.37116,,0.29808,0.13029,0.30951,4.94898,,3.41103,,2.50881,4.22778,,3.6666,15.881,5.7318,16.7217,,0.2427,,0.26549,0.01602,7.0239,,5.6765,19.649,3.9879,2.9896,2.80165,12.0395,0.44638,,,5.25719,,6.54719,5.0555,4.08144,0.30932,2.5445,1.4859,1.5699,,,,0.28705,,1.25969,,0.24713,,0.55088,1.07002,6.16719,,15.7896,0.21521,1.73364,,,2.7646,0.41654,0.05777,1.32033,0.26437,,2.08926,,0.52002,0.10205,9.6432,,0.53035,,,,16.045,11.6347,,,11.5449,,,0.13355,0.00831,,,,9.0287,,0.02098,13.6484,0.94408,,2.23902,,2.21412,,,,,,,12.895,,6.1,11.7332,2.6953,,,7.7837,0.17474,,,0.97649,0.02428,3.10265,0.35523,,2.65718,,,,,0.11576,3.94585,11.22792,5.9,,,4.7493,,,4.5334,9.8401,,2.47352,,,,1.4375,,,0.02142,,,,0.01758,12.98748,,0.11151,5.68,,,34.62063,,0.06861,,0.00372,0.15563
2002-02-28,27.283,,24.0151,0.09764,16.71912,3.93588,0.06382,2.92478,3.32557,0.67135,1.6334,3.35314,13.678,0.11749,5.41019,8.0256,,6.57923,8.2979,4.6243,6.12949,,,0.03972,4.07568,7.2517,,1.00255,2.88846,,,,,0.27958,23.028,19.065,464.99026,2.34938,1.06764,5.76463,,7.76475,,0.29641,0.15966,0.412,5.2878,,3.6901,,2.58219,4.27983,,3.75039,18.6374,4.8737,18.8773,,0.22593,,0.28238,0.01588,7.8333,,5.612,21.3753,3.4092,3.2487,2.98927,12.8676,0.58416,,,5.64081,,6.96271,5.0279,3.55318,0.322,2.5259,1.3693,1.577,,,,0.36359,,1.3142,,0.24168,,0.42181,0.82281,6.33859,,16.6408,0.227,1.84384,,,2.77733,0.68146,0.05777,1.4042,0.26803,,1.47291,,0.55496,0.1001,9.5648,,0.53047,,,,18.145,12.3309,,,12.6534,,,0.12202,0.00874,,,,10.1906,,0.0236,14.5722,0.94058,,2.26502,,2.24757,,,,,,,10.287,,6.2,11.7383,2.9629,,,8.0245,0.17724,,,0.72808,0.03108,2.51042,0.38601,,2.05336,,,,,0.13846,3.90318,9.87089,4.35,,,5.0557,,,4.3574,10.3405,,2.47691,,,,1.4,,,0.01801,,,,0.01697,13.0219,,0.12534,6,,,33.10796,,0.06872,,0.00369,0.15142
2002-04-30,26.5366,,24.6607,0.10707,17.21032,4.0761,0.06593,2.76485,3.17487,0.60579,1.66006,3.94105,13.84,0.14493,6.04132,9.7139,,6.875,8.9686,4.3904,9.01386,,,0.03604,4.26336,7.3076,,1.08514,3.29548,,,,,0.42779,23.8205,23.076,417.21391,2.56505,1.29577,5.71713,,8.25718,,0.47237,0.20081,0.64784,5.81624,,3.85197,,2.51956,4.77449,,4.17083,21.0622,4.7071,21.0348,,0.28736,,0.27651,0.01919,8.4501,,5.9303,23.6781,4.2229,3.23474,2.91263,14.1552,0.60023,,,6.16475,,7.4978,5.5251,3.51693,0.3597,3.2434,1.2743,1.9716,,,,0.36086,,1.3327,,0.25684,,0.46035,0.87155,7.42347,,19.4706,0.27417,2.04071,,,3.03732,0.67764,0.05688,1.31285,0.34425,,1.37578,,0.58465,0.12679,11.9454,,0.57983,,,,18.925,12.3013,,,13.853,,,0.15302,0.01759,,,,13.3264,,0.02384,14.3467,1.07312,,2.47632,,2.39094,,,,,,,11.118,,6.4,12.5733,3.6829,,,7.9347,0.15284,,,0.75602,0.03361,2.68623,0.51862,,2.08869,,,,,0.1233,4.39165,13.5499,6.37,,,6.8942,,,5.1411,11.527,,2.80348,,,,1.8,,,0.02103,,,,0.01469,13.58754,,0.12102,8.08,,,25.99575,,0.08014,,0.00341,0.16354
2002-05-31,26.5305,,25.009,0.11241,18.07754,4.10677,0.06909,2.94296,3.33762,0.57386,1.54331,4.1477,13.317,0.15057,5.96389,9.36,,6.94469,9.3149,4.2167,9.22239,,,0.04252,4.57176,6.7039,,1.21214,3.26274,,,,,0.3972,22.4617,23.21,392.24524,2.52042,1.15128,5.44524,,8.24245,,0.44063,0.18968,0.66635,6.05584,,4.20207,,2.64174,5.46982,,4.30767,22.318,2.9367,22.5041,,0.32372,,0.34103,0.02269,8.2658,,5.6406,22.6024,3.7394,3.42546,3.12509,14.25,0.5242,,,6.05305,,8.05905,5.6356,3.73202,0.34144,3.3122,1.0956,1.8035,,1.52126,,0.36357,,1.3604,,0.34325,,0.45343,0.81371,7.38476,,18.9426,0.25057,2.0742,,,3.18198,0.61298,0.05771,1.32846,0.34425,,1.1789,,0.56822,0.11979,11.6243,,0.57057,,,,18.03,12.5682,,,13.6264,,,0.14043,0.01717,,,,12.7268,,0.02524,13.9914,1.15715,,2.42314,,2.36905,,,,,,,10.162,,6.41,12.6401,3.3707,,,8.4379,,,,1.1138,0.03834,2.99731,0.64225,,1.52071,,,,,0.14358,4.59291,12.36214,5.05,,,6.0637,,,5.0861,11.0593,,2.94147,,,,1.755,,,0.01769,,,,0.0203,13.90228,,0.09594,7.76,,,,,0.07568,,0.00403,0.16028
2002-06-28,27.1883,,25.3673,0.11518,18.93583,4.04743,0.07331,2.8553,3.20254,,1.24775,4.31028,13.6248,0.14914,6.56634,9.0632,,6.93227,9.4347,3.0672,,,,0.0466,4.54401,6.3509,,1.16061,3.3758,,,,,,21.8535,25.057,454.23584,2.43795,1.07371,5.49592,,8.63129,,,,,5.79586,,4.04275,,2.44861,6.02871,,4.20301,21.0718,3.2283,22.6597,,,,0.31788,,7.8088,,5.5789,23.3331,3.4462,3.34283,3.14424,13.5696,,,,6.03584,,,5.3594,3.36481,,3.0612,1.2356,1.7957,,1.65399,,0.31163,,1.09376,,0.3462,,0.35153,0.77526,7.45295,,17.1613,0.24762,1.96909,,,3.30698,,0.05405,1.38872,0.3504,,1.03695,,0.57845,0.10692,11.7438,,0.54325,,,,18.585,12.5133,,,12.1612,,,,0.0157,,,,11.7564,,0.03347,13.7177,1.11325,,2.42481,,2.57143,,,,,,,10.281,,5.92,12.246,3.5682,,,7.4215,,,,1.18906,0.03637,3.28341,0.66585,,1.51282,,,,,,5.02232,,4.88,,,5.8056,,,4.9429,11.489,,3.10051,,,,1.8988,,,0.01667,,,,0.02254,15.10116,,0.08643,7.04,,,,,0.07924,,0.00344,
2002-07-31,24.4243,,21.4977,0.11449,16.81585,3.7375,0.0691,2.63669,3.0562,0.53575,0.84817,3.98683,11.9749,0.14914,6.19546,7.8371,,6.60566,8.5223,3.872,7.27892,,,0.0438,4.21841,5.7806,,1.17092,3.22665,,,,,0.42782,19.2825,23.287,414.26815,2.28919,1.03648,5.65395,,7.55269,,0.35146,0.1918,0.63776,5.47465,,3.8145,,2.6436,5.21753,,4.27634,17.8221,1.7412,18.7869,,0.25064,,0.28457,0.02654,6.7344,,4.9865,20.9463,3.3969,2.73096,2.8086,13.5261,0.60171,,,5.54685,,5.00017,5.1384,3.03959,0.33186,3.1635,1.2415,1.6424,,1.30043,,0.28156,,0.87058,,0.41737,,0.29708,0.8777,6.3541,,17.1169,0.1975,1.98608,,,3.23538,0.65468,0.05221,1.25628,0.35347,,1.19443,,0.54193,0.11608,10.5481,,0.53398,,,,15.77,11.8154,,,12.257,,,0.12961,0.01496,,,,9.9574,,0.03187,11.7798,1.02808,,2.06939,,2.42296,,,,,,,9.797,,5.2,11.9018,3.2369,,,4.8895,0.14604,,,1.03212,0.03257,3.0711,0.60273,,1.47131,,,,,0.14472,4.68974,12.03411,3.58,,,4.3139,,,4.6427,9.7413,,3.06109,,,,1.35,,,0.01282,,,,0.01972,15.10531,,0.09508,7.2,,,21.45657,,0.07566,,0.0028,0.18108
